RecordedDate,PID,E1 _1,E1 _2,E1 _3,E2_1,E2_2,E2_3,E3_1,E3_2,E3_3,A1 _1,A1 _2,A1 _3,A2 _1,A2 _2,A2 _3,A3_1,A3_2,A3_3,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,N1_1,N1_2,N1_3,N2_1,N2_2,N2_3,N3_1,N3_2,N3_3,O1_1,O1_2,O1_3,O2_1,O2_2,O2_3,O3_1,O3_2,O3_3,DIAMONDS_1,DIAMONDS_2,DIAMONDS_3,DIAMONDS_4,DIAMONDS_5,DIAMONDS_6,DIAMONDS_7,DIAMONDS_8,Emotion_1,Emotion_2,Emotion_3,Emotion_4,Emotion_5,Emotion_6,Emotion_7,Emotion_8,Di_Sit_1,Di_Sit_2,Di_Sit_3,Di_Sit_4,Di_Sit_5,Di_Sit_6,Di_Sit_7,Di_Sit_8,Di_Sit_9,Di_Sit_10,n
2023-10-28 18:25:16,38,4,4,NA,3,3,NA,2,NA,3,3,5,NA,NA,5,1,5,1,NA,5,1,NA,4,NA,1,5,1,NA,1,1,NA,1,NA,1,NA,5,1,5,NA,4,4,4,NA,3,NA,3,4,5,1,1,4,1,1,5,1,1,1,1,4,1,5,1,2,2,2,2,2,1,2,2,2,2,109
2023-10-29 09:29:54,38,3,NA,3,NA,3,3,3,3,NA,3,3,NA,3,3,NA,3,NA,3,4,NA,2,3,NA,3,3,NA,1,3,NA,5,1,5,NA,5,NA,2,NA,3,3,NA,3,3,NA,3,3,1,1,1,1,5,1,1,1,1,1,1,1,5,4,4,1,2,2,1,2,2,1,2,1,2,2,109
2023-10-29 11:02:46,38,3,3,NA,NA,3,2,NA,5,1,3,NA,3,5,NA,1,3,NA,3,3,3,NA,NA,5,1,NA,1,1,1,NA,5,1,NA,1,5,NA,1,4,NA,4,5,5,NA,3,NA,3,4,1,1,1,5,1,1,1,1,1,1,1,4,4,5,1,2,2,2,2,2,2,2,2,2,2,109
2023-10-29 12:02:25,38,NA,4,3,4,3,NA,2,4,NA,2,4,NA,NA,5,1,NA,1,1,5,1,NA,2,4,NA,NA,1,1,NA,2,5,1,5,NA,NA,5,5,4,NA,4,NA,5,5,1,NA,4,5,5,1,1,5,2,1,4,1,1,1,4,5,5,5,1,1,2,1,2,2,1,2,2,2,1,109
2023-10-29 15:00:31,38,NA,5,1,NA,5,1,5,5,NA,5,NA,1,5,5,NA,5,NA,1,NA,1,1,3,3,NA,5,1,NA,4,NA,5,1,5,NA,5,5,NA,5,NA,5,NA,5,5,2,NA,4,1,3,1,1,5,1,2,5,1,1,4,5,5,4,5,1,2,2,1,2,2,2,2,2,2,2,109
2023-10-29 16:41:39,38,4,4,NA,5,NA,2,1,NA,2,4,NA,1,5,NA,1,NA,4,1,1,NA,1,5,NA,1,5,1,NA,4,2,NA,1,NA,1,5,5,NA,NA,1,4,NA,5,5,2,3,NA,5,5,5,1,2,5,5,5,1,1,1,5,3,4,1,1,1,2,1,2,2,1,2,1,2,2,109
2023-10-29 18:04:22,38,NA,5,1,5,5,NA,2,2,NA,5,1,NA,NA,2,2,3,NA,1,5,NA,1,NA,5,1,5,1,NA,1,NA,4,1,5,NA,5,NA,1,4,NA,4,4,4,NA,NA,3,5,5,5,1,1,4,1,1,5,1,1,1,4,4,4,5,1,1,2,1,2,2,1,2,2,2,2,109
2023-10-30 08:18:16,38,NA,3,4,5,NA,1,NA,5,1,3,NA,3,NA,5,1,NA,1,4,5,NA,1,NA,5,1,5,1,NA,4,2,NA,1,5,NA,5,NA,1,4,NA,4,5,5,NA,2,NA,4,5,1,1,4,5,1,1,1,1,1,1,4,4,4,5,1,2,2,1,2,2,1,2,2,2,2,109
2023-10-30 10:46:06,38,3,3,NA,NA,3,3,4,4,NA,NA,3,3,3,3,NA,3,3,NA,5,5,NA,5,NA,1,3,1,NA,2,NA,5,NA,5,1,5,NA,1,NA,1,5,5,NA,5,NA,3,5,5,5,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,2,2,2,2,2,2,2,2,2,109
2023-10-30 12:57:05,38,4,5,NA,NA,5,1,2,NA,1,4,NA,1,NA,5,1,3,1,NA,NA,1,1,5,5,NA,NA,1,1,4,4,NA,NA,5,1,5,5,NA,NA,1,5,NA,5,5,2,NA,4,5,5,1,1,5,1,1,5,1,1,1,4,4,4,3,1,1,2,1,2,2,1,2,2,1,2,109
2023-10-30 14:18:45,38,2,NA,1,5,NA,1,1,1,NA,3,NA,1,NA,5,1,1,1,NA,5,1,NA,NA,4,1,5,4,NA,1,5,NA,1,5,NA,5,5,NA,4,2,NA,5,NA,5,NA,4,5,5,4,1,1,4,1,1,4,1,1,1,1,4,4,2,1,1,2,1,2,2,1,2,2,1,2,109
2023-10-30 17:17:10,38,NA,5,1,5,NA,1,4,NA,1,4,NA,4,5,5,NA,NA,4,4,NA,1,1,5,5,NA,5,NA,1,4,NA,5,NA,5,5,NA,5,1,4,1,NA,NA,4,4,2,3,NA,5,2,4,1,4,4,1,4,4,1,1,4,5,4,3,1,1,2,1,2,2,1,2,2,2,2,109
2023-10-31 08:51:01,38,4,3,NA,5,NA,1,NA,5,1,NA,1,1,NA,4,4,3,NA,4,5,1,NA,5,5,NA,NA,1,1,4,NA,4,1,NA,1,5,5,NA,5,NA,5,5,NA,5,NA,4,4,5,1,1,5,5,1,1,4,1,1,2,1,4,1,5,1,2,2,1,2,2,1,2,2,2,2,109
2023-10-31 10:19:48,38,5,5,NA,5,NA,1,NA,5,1,5,NA,1,5,5,NA,3,NA,1,3,1,NA,NA,5,1,5,1,NA,1,NA,5,1,NA,1,5,NA,1,5,NA,5,5,NA,5,1,NA,5,4,5,1,1,4,1,1,5,1,1,1,4,5,1,5,1,1,1,1,2,2,2,2,2,1,2,109
2023-10-31 12:14:50,38,2,NA,3,5,3,NA,5,NA,1,NA,3,3,5,5,NA,3,3,NA,5,1,NA,NA,5,1,NA,1,4,5,1,NA,1,5,NA,5,4,NA,5,NA,5,NA,5,5,2,NA,5,5,5,1,1,1,5,1,1,4,1,4,5,2,5,2,1,1,2,2,2,2,1,2,2,2,2,109
2023-10-31 14:02:30,38,3,3,NA,NA,3,3,5,NA,3,3,NA,3,NA,3,3,NA,3,3,NA,1,1,5,NA,1,NA,1,1,4,NA,2,1,NA,3,5,4,NA,5,NA,5,5,NA,5,NA,3,5,5,5,1,1,3,4,1,1,1,1,1,5,5,4,5,1,1,2,2,2,2,2,2,2,2,2,109
2023-10-31 16:50:20,38,3,3,NA,4,4,NA,NA,5,2,NA,3,3,NA,5,1,3,1,NA,5,1,NA,NA,5,1,NA,1,1,2,NA,4,NA,5,1,5,5,NA,NA,1,5,5,NA,5,1,NA,4,5,5,1,4,4,4,1,1,1,1,1,4,4,4,4,1,1,2,1,2,2,1,2,2,2,2,109
2023-10-31 18:19:59,38,4,5,NA,5,5,NA,NA,5,2,5,1,NA,5,NA,1,4,NA,1,5,NA,1,2,NA,4,5,NA,1,1,NA,5,1,5,NA,NA,5,5,NA,2,5,NA,5,5,1,NA,5,4,5,1,1,4,1,1,4,1,1,1,4,5,1,5,1,1,2,1,2,2,2,2,2,2,1,109
2023-11-01 08:35:44,38,3,3,NA,NA,3,3,4,4,NA,3,NA,3,NA,3,3,3,NA,3,5,NA,1,5,NA,1,5,NA,1,NA,5,5,NA,5,1,5,NA,1,2,NA,4,2,2,NA,NA,2,4,5,2,1,1,4,1,1,1,1,1,1,1,4,1,4,1,1,2,2,2,2,2,1,2,2,2,109
2023-11-01 10:51:42,38,4,NA,1,5,5,NA,4,3,NA,NA,1,4,4,4,NA,NA,1,1,5,NA,1,3,4,NA,NA,1,1,NA,5,5,NA,5,1,5,5,NA,NA,1,2,5,5,NA,3,3,NA,4,1,1,1,4,1,1,4,1,1,1,4,4,1,2,1,1,2,1,2,2,2,1,2,2,2,109
2023-11-01 15:00:28,38,NA,2,3,5,NA,1,1,2,NA,NA,3,3,4,4,NA,NA,1,1,5,1,NA,5,NA,1,5,4,NA,NA,5,4,1,NA,1,5,NA,1,5,1,NA,5,NA,5,NA,3,4,5,4,1,1,4,1,1,4,1,1,1,1,4,1,1,1,1,2,1,2,2,1,1,2,1,2,109
2023-11-01 17:05:24,38,5,NA,1,5,NA,1,4,NA,2,5,1,NA,NA,5,2,5,NA,1,NA,1,1,4,3,NA,5,1,NA,5,NA,2,1,NA,1,5,5,NA,NA,1,5,NA,3,3,3,3,NA,4,5,4,1,4,1,1,5,4,1,1,5,4,5,2,1,2,1,1,2,2,2,1,2,2,2,109
2023-11-01 18:05:50,38,NA,4,1,5,5,NA,NA,4,2,NA,1,1,NA,5,1,3,1,NA,NA,1,1,NA,4,1,4,1,NA,4,1,NA,1,5,NA,NA,5,1,4,1,NA,4,1,NA,NA,3,3,5,1,1,1,5,1,1,4,1,1,1,1,5,1,4,1,1,2,1,2,2,2,1,2,2,2,109
2023-11-02 10:25:17,38,4,NA,1,NA,5,1,NA,2,1,NA,1,1,NA,5,1,3,1,NA,5,1,NA,4,4,NA,4,NA,1,5,NA,2,1,5,NA,5,5,NA,5,NA,5,NA,5,5,NA,3,4,5,5,1,1,3,1,1,4,1,1,1,4,4,4,1,1,1,2,1,2,2,1,1,2,1,2,109
2023-11-02 13:01:41,38,NA,4,1,5,NA,1,1,1,NA,NA,1,1,5,5,NA,3,1,NA,5,NA,1,5,NA,1,5,1,NA,3,4,NA,NA,5,1,NA,5,1,NA,2,4,NA,5,5,NA,3,2,5,4,1,1,4,1,1,5,1,1,1,4,4,1,2,1,1,2,1,2,2,1,1,2,1,2,109
2023-11-02 14:50:40,38,5,NA,1,NA,4,4,1,NA,1,NA,1,1,NA,5,1,5,NA,1,5,1,NA,4,NA,4,NA,4,1,1,5,NA,1,5,NA,5,NA,1,2,4,NA,4,4,NA,NA,3,4,5,2,1,1,4,1,1,5,1,1,1,4,4,1,1,1,1,2,1,2,2,1,1,2,1,2,109
2023-11-02 17:04:29,38,3,NA,3,NA,4,1,NA,2,1,3,3,NA,5,NA,3,3,NA,1,NA,1,1,NA,1,1,3,1,NA,NA,5,5,1,NA,1,5,5,NA,NA,1,5,4,NA,5,NA,4,4,1,1,1,1,5,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,2,1,1,2,2,2,109
2023-11-02 18:17:48,38,3,NA,3,NA,3,3,4,NA,3,3,NA,3,3,NA,3,3,NA,1,5,NA,1,2,NA,4,3,1,NA,1,NA,5,1,5,NA,5,NA,1,4,NA,4,NA,4,4,4,NA,2,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,2,2,2,2,2,2,1,2,2,2,109
2023-11-03 10:30:20,38,2,NA,3,3,NA,3,NA,2,3,3,NA,3,NA,3,3,NA,3,1,5,1,NA,NA,2,4,NA,1,1,1,NA,5,1,NA,1,5,5,NA,2,1,NA,NA,5,5,NA,3,3,1,1,1,1,4,1,1,4,1,1,1,1,4,4,2,1,2,2,2,2,2,1,1,2,2,1,109
2023-11-03 14:49:15,38,2,2,NA,3,3,NA,1,2,NA,3,3,NA,3,3,NA,NA,2,1,5,1,NA,2,2,NA,5,NA,1,4,5,NA,1,5,NA,5,5,NA,2,NA,2,4,NA,4,2,2,NA,4,4,1,1,3,1,2,4,1,1,1,1,4,2,1,4,1,2,1,2,2,1,1,1,2,1,109
2023-11-03 16:58:56,38,NA,4,2,NA,3,1,1,1,NA,NA,3,1,5,5,NA,3,NA,1,5,NA,1,4,4,NA,NA,1,1,NA,1,5,1,NA,1,5,NA,5,NA,1,4,4,NA,4,NA,2,2,4,4,1,1,4,1,1,4,1,1,1,1,4,4,2,1,1,2,1,2,2,1,1,2,2,2,109
2023-11-04 10:31:35,38,5,NA,1,5,4,NA,NA,5,1,NA,1,1,NA,5,1,5,NA,1,5,NA,1,5,NA,1,4,NA,1,NA,5,2,NA,4,1,5,NA,4,1,NA,2,3,NA,3,NA,4,5,5,1,4,1,5,1,1,5,4,4,1,5,5,1,4,1,2,2,1,2,2,1,2,2,2,2,109
2023-11-04 12:03:21,38,2,NA,1,4,4,NA,NA,2,1,4,1,NA,NA,5,1,4,NA,1,NA,1,1,2,2,NA,4,NA,1,4,2,NA,1,NA,1,NA,5,1,NA,4,4,5,NA,5,3,NA,3,1,1,1,1,5,1,1,5,1,1,1,1,4,4,2,4,2,2,1,2,2,1,2,2,2,2,109
2023-11-04 15:03:32,38,5,NA,1,NA,5,1,5,5,NA,5,NA,1,NA,5,1,5,1,NA,NA,1,1,NA,5,1,5,NA,1,1,NA,5,NA,5,1,NA,5,1,5,1,NA,NA,5,5,2,NA,4,2,3,1,1,5,1,1,5,1,1,1,1,5,1,4,1,2,2,1,2,2,1,2,2,2,2,109
2023-11-04 16:03:14,38,NA,4,4,NA,5,1,NA,4,1,5,NA,1,5,NA,1,5,NA,4,5,NA,1,5,NA,1,5,1,NA,4,2,NA,NA,5,4,4,5,NA,NA,3,3,5,NA,5,NA,4,4,2,1,1,1,5,4,1,5,1,4,1,4,3,4,4,5,2,2,1,2,2,1,2,2,2,2,109
2023-11-04 18:28:28,38,4,NA,2,5,NA,1,4,4,NA,NA,1,1,5,NA,1,5,NA,1,NA,1,1,NA,3,3,3,NA,3,1,NA,5,1,5,NA,NA,5,1,NA,3,4,3,3,NA,NA,4,3,1,1,1,1,5,1,1,5,1,1,1,1,5,1,1,1,2,2,1,2,2,1,1,2,2,2,109
2023-11-05 10:56:32,38,NA,5,1,4,NA,1,5,NA,1,5,NA,1,5,5,NA,NA,1,1,NA,1,1,NA,5,1,5,1,NA,NA,5,5,NA,5,1,5,5,NA,NA,3,4,5,5,NA,1,NA,4,4,1,1,1,5,1,1,5,1,1,1,1,5,1,4,1,2,2,1,2,2,1,2,2,2,2,109
2023-11-05 14:11:55,38,4,4,NA,NA,5,1,1,2,NA,5,1,NA,5,NA,1,5,1,NA,NA,1,1,NA,3,1,5,NA,1,1,5,NA,1,5,NA,5,5,NA,2,NA,4,3,NA,2,3,4,NA,1,1,1,1,2,1,1,5,1,1,1,1,5,1,1,1,2,2,1,2,2,1,1,2,2,2,109
2023-11-05 18:15:31,38,5,NA,1,5,5,NA,5,5,NA,NA,1,1,5,NA,1,NA,1,1,NA,1,1,5,NA,1,5,4,NA,NA,5,5,1,NA,1,NA,5,1,NA,2,4,3,NA,3,NA,4,4,4,1,1,1,5,1,1,5,1,1,1,4,5,1,5,1,1,2,1,2,2,1,1,2,2,2,109
2023-11-06 10:06:17,38,3,3,NA,3,3,NA,1,1,NA,2,NA,2,NA,5,1,NA,4,1,NA,1,1,1,2,NA,4,1,NA,4,NA,5,1,NA,1,NA,5,1,NA,4,2,4,NA,4,NA,1,2,1,1,1,1,4,1,1,1,1,1,1,1,3,5,1,1,2,2,1,2,2,1,1,2,2,2,109
2023-11-06 12:43:34,38,4,NA,1,5,NA,1,2,NA,1,5,1,NA,5,NA,1,4,4,NA,NA,1,1,5,NA,1,5,NA,1,1,NA,5,1,5,NA,5,NA,1,4,1,NA,NA,5,5,NA,3,4,5,4,4,1,5,1,1,5,1,1,1,1,4,1,1,1,1,2,1,2,2,1,1,2,1,2,109
2023-11-06 14:35:01,38,4,2,NA,5,NA,1,4,NA,1,NA,1,1,NA,5,1,4,NA,1,5,NA,1,5,5,NA,5,1,NA,1,NA,5,1,NA,1,5,NA,1,5,NA,5,5,5,NA,1,4,NA,4,2,1,1,5,1,1,4,1,1,1,1,4,1,2,1,1,2,1,2,2,1,1,2,1,2,109
2023-11-06 16:30:48,38,4,5,NA,NA,5,1,NA,4,1,5,NA,1,5,NA,1,NA,1,1,NA,1,1,NA,5,1,NA,1,1,1,5,NA,NA,5,1,5,NA,1,4,NA,4,NA,4,4,2,4,NA,5,5,1,1,4,4,1,5,1,1,1,1,3,2,4,1,2,1,1,2,2,1,2,2,2,2,109
2023-11-06 18:45:01,38,NA,3,3,4,4,NA,NA,2,1,NA,1,1,5,5,NA,5,NA,1,NA,1,1,NA,4,2,NA,1,1,1,NA,5,NA,5,1,5,NA,1,3,3,NA,NA,5,5,1,3,NA,5,4,1,1,4,1,1,4,5,5,5,5,5,1,1,1,2,2,2,2,2,1,2,2,2,2,109
2023-11-07 08:59:04,38,3,2,NA,NA,4,1,4,NA,3,4,NA,1,5,4,NA,NA,1,1,NA,1,1,4,NA,2,4,NA,1,5,4,NA,NA,5,1,5,NA,4,3,NA,4,5,NA,5,2,NA,3,2,2,1,1,4,1,1,1,1,1,1,1,4,5,4,1,2,2,2,2,2,1,1,2,2,2,109
2023-11-07 10:04:02,38,4,NA,1,5,NA,1,NA,4,1,5,1,NA,5,5,NA,5,NA,1,5,1,NA,NA,4,1,4,NA,1,NA,5,5,1,5,NA,5,NA,1,5,1,NA,4,4,NA,2,NA,4,4,5,1,1,5,1,1,5,1,1,1,1,4,1,1,1,2,2,1,2,2,1,2,2,1,2,109
2023-11-07 12:07:30,38,NA,5,1,5,5,NA,4,NA,1,5,1,NA,5,NA,1,5,NA,1,5,NA,1,5,5,NA,NA,1,1,NA,5,5,1,5,NA,NA,5,1,NA,1,5,4,4,NA,NA,2,4,5,5,1,1,5,1,1,5,1,1,1,1,5,1,5,1,1,2,1,2,2,2,2,2,2,2,109
2023-11-07 14:11:22,38,NA,3,2,NA,4,1,NA,4,3,4,1,NA,3,4,NA,3,3,NA,NA,1,1,5,NA,2,4,1,NA,1,NA,5,1,NA,1,5,NA,1,4,NA,5,NA,5,5,NA,2,4,5,5,1,1,5,1,1,1,1,1,1,1,4,1,2,1,1,2,2,2,2,2,2,2,2,2,109
2023-11-07 16:02:32,38,NA,4,1,5,NA,1,NA,1,1,3,3,NA,5,NA,1,3,3,NA,5,1,NA,2,NA,1,NA,1,1,1,NA,5,1,NA,1,5,5,NA,NA,1,5,NA,4,4,3,NA,3,4,4,1,1,4,1,1,5,1,1,1,1,4,1,1,1,1,2,1,2,2,1,2,2,2,2,109
2023-11-07 18:31:10,38,NA,5,1,5,NA,1,5,5,NA,4,NA,1,4,NA,4,5,1,NA,5,1,NA,2,NA,3,5,NA,1,4,NA,5,1,5,NA,NA,5,1,5,2,NA,4,NA,4,NA,4,4,5,4,1,1,4,1,1,4,1,1,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,1,109
2023-11-08 08:20:24,38,NA,2,1,4,NA,1,4,4,NA,4,NA,1,4,1,NA,4,1,NA,5,NA,1,NA,5,1,4,1,NA,NA,5,5,1,NA,1,5,5,NA,4,NA,4,NA,5,5,4,NA,2,5,4,1,1,4,1,1,1,1,1,1,1,5,1,1,1,1,2,1,2,2,2,2,2,2,2,109
2023-11-08 10:40:02,38,NA,3,3,5,NA,1,5,NA,1,3,1,NA,NA,5,1,NA,1,1,5,1,NA,5,NA,1,4,NA,1,1,NA,5,1,5,NA,5,5,NA,NA,1,5,5,NA,5,1,4,NA,5,5,1,1,4,1,1,2,1,1,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,109
2023-11-08 12:12:07,38,NA,5,1,5,5,NA,NA,2,1,5,1,NA,4,4,NA,2,4,NA,5,NA,1,5,5,NA,NA,1,1,1,NA,5,1,5,NA,NA,5,1,4,NA,5,4,NA,2,2,4,NA,5,2,1,1,4,1,1,1,1,1,1,1,3,1,1,4,1,2,1,2,2,1,2,2,1,2,109
2023-11-08 14:02:17,38,2,NA,1,NA,5,1,NA,1,1,3,NA,3,5,NA,1,3,NA,1,NA,1,1,5,5,NA,5,NA,1,1,NA,5,1,5,NA,5,5,NA,3,NA,5,5,5,NA,1,3,NA,4,2,1,2,4,1,1,4,1,1,1,1,4,1,1,1,1,2,1,2,2,1,2,2,1,2,109
2023-11-08 16:08:33,38,4,NA,2,NA,4,1,NA,2,1,4,NA,2,4,NA,1,4,NA,1,5,NA,1,1,1,NA,NA,1,1,1,5,NA,NA,5,1,NA,5,1,NA,2,4,NA,4,3,3,NA,2,2,1,1,1,5,1,1,5,1,1,1,1,5,1,1,1,2,2,1,2,2,1,2,2,2,1,109
2023-11-08 18:02:49,38,4,NA,2,5,NA,1,2,NA,4,4,2,NA,5,NA,1,4,1,NA,5,NA,1,2,2,NA,NA,1,1,1,NA,5,1,5,NA,5,5,NA,3,2,NA,3,NA,3,2,NA,4,1,1,1,1,5,1,1,5,1,1,1,1,4,1,1,1,2,2,1,2,2,1,2,2,2,1,109
2023-11-09 09:02:05,38,3,NA,3,NA,5,1,4,NA,1,NA,3,3,5,5,NA,3,1,NA,NA,5,1,4,4,NA,3,NA,1,1,NA,5,1,NA,1,5,5,NA,4,NA,4,5,NA,5,2,3,NA,4,4,1,1,5,1,1,2,1,1,1,1,5,1,4,1,1,2,2,1,2,2,2,2,2,2,109
2023-11-09 10:18:35,38,5,NA,1,NA,5,1,4,NA,1,4,1,NA,5,NA,1,5,NA,1,NA,1,1,NA,4,1,4,NA,1,1,5,NA,1,NA,1,5,5,NA,5,1,NA,5,NA,5,1,NA,5,4,5,1,1,4,1,1,5,1,1,1,1,5,1,3,1,1,2,1,2,2,2,2,2,1,2,109
2023-11-09 13:05:04,38,4,2,NA,NA,5,1,1,NA,1,4,1,NA,5,NA,1,4,1,NA,NA,1,1,NA,5,1,NA,4,1,4,NA,3,NA,5,1,5,NA,1,4,3,NA,5,5,NA,NA,4,4,5,5,1,1,4,4,1,5,1,1,1,4,3,5,1,1,1,2,1,2,2,1,2,2,1,2,109
2023-11-09 16:07:50,38,4,NA,1,5,5,NA,5,NA,1,4,1,NA,5,5,NA,NA,1,1,NA,1,1,4,4,NA,NA,1,1,1,5,NA,1,NA,1,NA,5,1,4,2,NA,NA,2,2,2,4,NA,1,1,1,1,5,1,1,5,1,1,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,109
2023-11-09 18:27:22,38,NA,1,1,5,NA,1,5,5,NA,5,1,NA,5,NA,1,5,NA,1,5,1,NA,NA,5,1,5,NA,1,1,NA,5,1,NA,1,NA,5,1,4,2,NA,NA,5,5,2,NA,4,4,4,1,1,5,1,1,2,1,1,1,1,5,1,5,1,1,2,1,2,2,2,2,2,2,NA,109
2023-11-10 08:05:23,38,NA,5,1,5,NA,1,NA,5,1,5,1,NA,5,5,NA,5,NA,1,5,NA,1,NA,4,1,5,NA,1,2,NA,4,1,5,NA,NA,5,1,4,2,NA,5,NA,5,NA,4,3,1,1,1,1,5,1,1,1,1,1,1,1,4,4,5,1,2,2,1,2,2,2,2,2,2,2,109
2023-11-10 10:55:17,38,2,NA,2,5,NA,1,2,2,NA,4,2,NA,5,NA,1,NA,1,1,5,NA,1,2,NA,3,NA,1,1,1,NA,4,NA,5,1,5,NA,1,NA,2,4,5,5,NA,NA,3,4,3,4,1,1,4,1,1,1,1,1,1,1,4,4,1,1,2,2,1,2,2,1,2,2,2,1,109
2023-11-10 12:15:11,38,5,5,NA,5,5,NA,4,NA,1,5,NA,1,5,NA,1,2,4,NA,5,1,NA,NA,5,1,5,NA,1,NA,5,5,1,5,NA,5,5,NA,4,NA,4,NA,4,4,4,2,NA,5,4,1,1,4,1,1,2,1,1,1,1,3,2,1,1,1,2,1,2,2,1,2,2,1,2,109
2023-11-10 15:27:30,38,4,4,NA,5,NA,1,2,2,NA,5,NA,1,5,NA,1,5,NA,1,NA,1,1,4,4,NA,5,1,NA,NA,4,4,NA,5,1,5,5,NA,NA,1,4,NA,4,4,2,NA,4,4,4,1,1,3,2,1,5,1,1,1,1,3,1,3,1,2,2,1,2,2,2,2,2,1,2,109
2023-11-10 16:57:52,38,4,4,NA,5,NA,1,NA,4,1,NA,1,1,5,5,NA,NA,1,1,5,NA,1,2,2,NA,5,NA,1,1,NA,4,NA,5,1,5,NA,1,4,2,NA,4,4,NA,4,NA,2,4,1,1,1,5,1,1,4,1,1,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,1,109
2023-11-11 11:11:13,38,5,5,NA,5,5,NA,5,5,NA,2,4,NA,5,5,NA,5,2,NA,5,1,NA,3,NA,1,5,NA,1,1,NA,5,NA,5,1,5,5,NA,4,NA,4,NA,5,5,NA,4,4,1,1,4,1,5,1,1,5,1,1,1,1,5,1,5,1,2,2,1,2,2,2,2,2,2,1,109
2023-11-11 12:05:04,38,5,NA,1,5,NA,1,5,5,NA,NA,1,1,NA,5,1,5,1,NA,5,NA,1,5,NA,1,5,1,NA,1,NA,5,1,NA,1,5,NA,1,4,2,NA,5,5,NA,2,NA,4,4,5,1,1,5,1,1,5,1,1,1,1,5,1,5,1,1,2,1,2,2,2,2,2,2,2,109
2023-11-11 14:07:55,38,NA,4,1,NA,5,1,2,3,NA,5,1,NA,NA,5,1,5,1,NA,NA,1,1,NA,4,1,5,1,NA,1,5,NA,1,5,NA,NA,5,1,5,NA,5,5,5,NA,4,4,NA,5,5,1,1,4,1,1,5,1,1,1,1,4,1,3,1,2,2,1,2,2,2,2,2,2,2,109
2023-11-11 16:45:54,38,2,NA,1,NA,5,1,2,2,NA,NA,1,1,5,5,NA,5,NA,1,NA,1,1,4,NA,1,5,NA,1,4,NA,2,4,NA,4,5,4,NA,5,1,NA,NA,3,3,NA,4,4,4,5,1,1,2,4,1,5,1,4,4,1,3,5,1,1,2,2,1,2,2,2,2,2,2,2,109
2023-11-11 18:04:57,38,NA,5,1,5,NA,1,4,4,NA,5,NA,1,NA,5,1,NA,1,1,NA,1,1,4,4,NA,5,1,NA,NA,3,2,1,NA,1,NA,5,2,NA,1,4,NA,3,3,NA,4,5,4,5,1,1,4,2,1,5,1,1,1,4,4,3,4,1,2,2,1,2,2,2,2,2,2,2,109
2023-11-12 08:41:20,38,3,3,NA,3,3,NA,2,NA,2,3,NA,3,5,NA,1,4,1,NA,5,1,NA,NA,2,4,3,NA,1,1,5,NA,NA,5,1,5,NA,1,2,3,NA,4,NA,4,4,2,NA,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,1,2,1,2,2,109
2023-11-12 10:22:53,38,NA,5,1,5,5,NA,5,4,NA,NA,1,1,5,5,NA,NA,1,1,5,NA,1,NA,5,1,NA,1,1,NA,5,5,1,5,NA,5,5,NA,NA,1,4,NA,5,5,2,3,NA,5,5,1,1,5,1,1,3,1,1,1,1,5,1,5,1,1,2,1,2,2,2,2,2,2,2,109
2023-11-12 12:05:20,38,5,NA,1,NA,5,1,NA,4,2,5,NA,1,5,5,NA,5,1,NA,NA,1,1,4,4,NA,5,1,NA,1,5,NA,NA,5,1,NA,5,1,NA,2,5,5,5,NA,2,NA,4,4,5,1,1,5,1,1,5,1,1,1,1,4,1,5,1,1,2,1,2,2,2,2,2,2,2,109
2023-11-12 15:09:52,38,4,NA,2,5,NA,1,NA,2,1,NA,1,1,NA,5,1,4,NA,2,5,1,NA,NA,4,2,NA,1,1,1,NA,5,NA,5,1,NA,5,1,5,1,NA,5,4,NA,NA,4,4,4,5,1,2,4,1,1,5,1,1,1,1,3,1,2,1,1,2,1,2,2,2,2,2,2,1,109
2023-11-12 18:26:01,38,NA,5,1,5,5,NA,5,4,NA,4,NA,1,5,NA,1,NA,1,1,5,1,NA,5,4,NA,5,1,NA,NA,5,5,1,5,NA,5,NA,1,5,1,NA,5,5,NA,2,NA,4,4,5,1,1,5,1,1,5,1,1,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,109
2023-11-13 11:20:06,38,2,NA,3,4,4,NA,NA,1,1,NA,1,1,5,4,NA,NA,1,1,NA,1,1,2,2,NA,NA,1,1,4,2,NA,4,5,NA,3,4,NA,NA,2,4,NA,5,5,NA,2,3,4,1,1,1,3,1,1,2,1,4,1,1,3,4,1,1,1,2,2,2,2,1,2,2,2,2,109
